Where,Euler1,Euler2,Euler3,Time,Input
Test,0,45,0,0.004168987,null
Test,0,45,0,0.004136026,null
Test,0,45,0,0.003951013,null
Test,0,45,0,0.003605962,null
Test,0,45,0,0.00417304,null
Test,0,45,0,0.004263997,null
Test,0,45,0,0.004123986,null
Test,0,45,0,0.003452003,null
Test,0,45,0,0.004010975,null
Test,0,45,0,0.004094005,null
Test,0,45,0,0.003901005,null
Test,0,45,0,0.003991008,null
Test,0,45,0,0.004126012,null
Test,0,45,0,0.003812015,null
Test,0,45,0,0.004049957,null
Test,0,45,0,0.004009008,null
Test,0,45,0,0.004236996,null
Test,0,45,0,0.004150987,null
Test,0,45,0,0.003810048,null
Test,0,45,0,0.003959954,null
Test,0,45,0,0.003986001,null
Test,0,45,0,0.00426203,null
Test,0,45,0,0.003885984,null
Test,0,45,0,0.004168987,null
Test,0,45,0,0.003749013,null
Test,0,45,0,0.004115999,null
Test,0,45,0,0.003908992,null
Test,0,45,0,0.00386101,null
Test,0,45,0,0.003884017,null
Test,0,45,0,0.004386961,null
Test,0,45,0,0.003792048,null
Test,0,45,0,0.003938973,null
Test,0,45,0,0.004015028,null
Test,0,45,0,0.003893971,null
Test,0,45,0,0.003993988,null
Test,0,45,0,0.00443399,null
Test,0,45,0,0.003744006,null
Test,0,45,0,0.003850996,null
Test,0,45,0,0.004185021,null
Test,0,45,0,0.004146993,null
Test,0,45,0,0.004002035,null
Test,0,45,0,0.003908992,null
Test,0,45,0,0.003843009,null
Test,0,45,0,0.00406599,null
Test,0,45,0,0.003944993,null
Test,0,45,0,0.004011989,null
Test,0,45,0,0.003813028,null
Test,0,45,0,0.004247963,null
Test,0,45,0,0.003886998,null
Test,0,45,0,0.003904045,null
Test,0,45,0,0.004168987,null
Test,0,45,0,0.003901005,null
Test,0,45,0,0.003888965,null
Test,0,45,0,0.004370987,null
Test,0,45,0,0.003968,null
Test,0,45,0,0.003746033,null
Test,0,45,0,0.004188001,null
Test,0,45,0,0.004015982,null
Test,0,45,0,0.004200995,null
Test,0,45,0,0.003748,null
Test,0,45,0,0.003834009,null
Test,0,45,0,0.003966033,null
Test,0,45,0,0.004144967,null
Test,0,45,0,0.004022002,null
Test,0,45,0,0.004319012,null
Test,0,45,0,0.003729999,null
Test,0,45,0,0.003960967,null
Test,0,45,0,0.003921032,null
Test,0,45,0,0.004162014,null
Test,0,45,0,0.003879964,null
Test,0,45,0,0.003966987,null
Test,0,45,0,0.004005015,null
Test,0,45,0,0.004346013,null
Test,0,45,0,0.003755987,null
Test,0,45,0,0.004222035,null
Test,0,45,0,0.01610196,null
Test,0,45,0,0.003571033,null
Test,0,45,0,0.003910005,null
Test,0,45,0,0.004051983,null
Test,0,45,0,0.003988028,null
Test,0,45,0,0.004183948,null
Test,0,45,0,0.004102051,null
Test,0,45,0,0.003636956,null
Test,0,45,0,0.004061043,null
Test,0,45,0,0.00396198,null
Test,0,45,0,0.004031003,null
Test,0,45,0,0.004328966,null
Test,0,45,0,0.003946006,null
Test,0,45,0,0.003895044,null
Test,0,45,0,0.003838956,null
Test,0,45,0,0.004276991,null
Test,0,45,0,0.003936052,null
Test,0,45,0,0.003948987,null
Test,0,45,0,0.003938973,null
Test,0,45,0,0.003904045,null
Test,0,45,0,0.004184961,null
Test,0,45,0,0.003840029,null
Test,0,45,0,0.003908992,null
Test,0,45,0,0.004072011,null
Test,0,45,0,0.004006982,null
Test,0,45,0,0.003992021,null
Test,0,45,0,0.004049957,null
Test,0,45,0,0.004033029,null
Test,0,45,0,0.003937006,null
Test,0,45,0,0.004081964,null
Test,0,45,0,0.004028022,null
Test,0,45,0,0.004046977,null
Test,0,45,0,0.003877044,null
Test,0,45,0,0.004076004,null
Test,0,45,0,0.003868997,null
Test,0,45,0,0.003956974,null
Test,0,45,0,0.004101992,null
Test,0,45,0,0.004438996,null
Test,0,45,0,0.004218996,null
Test,0,45,0,0.003564,null
Test,0,45,0,0.003922045,null
Test,0,45,0,0.003964961,null
Test,0,45,0,0.004396021,null
Test,0,45,0,0.004024982,null
Test,0,45,0,0.00347203,null
Test,0,45,0,0.004172981,null
Test,0,45,0,0.016936,null
Test,0,45,0,0.007214963,null
Test,0,45,0,0.003889024,null
Test,0,45,0,0.003930032,null
Test,0,45,0,0.004004002,null
Test,0,45,0,0.003824949,null
Test,0,45,0,0.004328012,null
Test,0,45,0,0.003660023,null
Test,0,45,0,0.004088998,null
Test,0,45,0,0.004072964,null
Test,0,45,0,0.003986001,null
Test,0,45,0,0.004037023,null
Test,0,45,0,0.004127026,null
Test,0,45,0,0.004118979,null
Test,0,45,0,0.003735006,null
Test,0,45,0,0.004180968,null
Test,0,45,0,0.003798008,null
Test,0,45,0,0.004146993,null
Test,0,45,0,0.003908038,null
Test,0,45,0,0.004069984,null
Test,0,45,0,0.00386399,null
Test,0,45,0,0.004109025,null
Test,0,45,0,0.004088998,null
Test,0,45,0,0.003656983,null
Test,0,45,0,0.003928006,null
Test,0,45,0,0.004085004,null
Test,0,45,0,0.004324973,null
Test,0,45,0,0.00375402,null
Test,0,45,0,0.004468024,null
Test,0,45,0,0.003625989,null
Test,0,45,0,0.004287004,null
Test,0,45,0,0.003728986,null
Test,0,45,0,0.003862023,null
Test,0,45,0,0.004144967,null
Test,0,45,0,0.004190981,null
Test,0,45,0,0.00384903,null
Test,0,45,0,0.003898025,null
Test,0,45,0,0.003928959,null
Test,0,45,0,0.004020035,null
Test,0,45,0,0.004688978,null
Test,0,45,0,0.00344497,null
Test,0,45,0,0.003932059,null
Test,0,45,0,0.004096985,null
Test,0,45,0,0.003879964,null
Test,0,45,0,0.004299045,null
Test,0,45,0,0.003619969,null
Test,0,45,0,0.00405103,null
Test,0,45,0,0.003897965,null
Test,0,45,0,0.004122019,null
Test,0,45,0,0.003814995,null
Test,0,45,0,0.004215002,null
Test,0,45,0,0.003992975,null
Test,0,45,0,0.004106998,null
Test,0,45,0,0.003750026,null
Test,0,45,0,0.004324019,null
Test,0,45,0,0.004019976,null
Test,0,45,0,0.003907979,null
Test,0,45,0,0.004010022,null
Test,0,45,0,0.003903031,null
Test,0,45,0,0.003884971,null
Test,0,45,0,0.003919005,null
Test,0,45,0,0.004361987,null
Test,0,45,0,0.003844023,null
Test,0,45,0,0.003862977,null
Test,0,45,0,0.003966033,null
Test,0,45,0,0.003917992,null
Test,0,45,0,0.004033983,null
Test,0,45,0,0.004185021,null
Test,0,45,0,0.003898978,null
Test,0,45,0,0.003971994,null
Test,0,45,0,0.00406003,null
Test,0,45,0,0.003913999,null
Test,0,45,0,0.004186988,null
Test,0,45,0,0.003861964,null
Test,0,45,0,0.003969014,null
Test,0,45,0,0.004032016,null
Test,0,45,0,0.004114985,null
Test,0,45,0,0.003939986,null
Test,0,0,0,0.008078039,0
Test,0,0,0,0.003796995,null
Test,0,0,0,0.004114985,null
Test,0,0,0,0.004119992,null
Test,0,0,0,0.00365299,null
Test,0,0,0,0.004133999,null
Test,0,0,0,0.004400015,null
Test,0,0,0,0.003711998,null
Test,0,0,0,0.003982008,null
Test,0,0,0,0.004096985,null
Test,0,0,0,0.003926992,null
Test,0,0,0,0.003999054,null
Test,0,0,0,0.004124999,null
Test,0,0,0,0.00404197,null
Test,0,0,0,0.004290998,null
Test,0,0,0,0.007389009,null
Test,0,0,0,0.003920019,null
Test,0,0,0,0.004368007,null
Test,0,0,0,0.003947973,null
Test,0,0,0,0.00385797,null
Test,0,0,0,0.003830016,null
Test,0,0,0,0.004068017,null
Test,0,0,0,0.004052997,null
Test,0,0,0,0.004140973,null
Test,0,0,0,0.003895998,null
Test,0,0,0,0.00414902,null
Test,0,0,0,0.003957987,null
Test,0,0,0,0.003881037,null
Test,0,0,0,0.003966987,null
Test,0,0,0,0.004296005,null
Test,0,0,0,0.004202962,null
Test,0,0,0,0.003544033,null
Test,0,0,0,0.004287004,null
Test,0,0,0,0.004155993,null
Test,0,0,0,0.003340006,null
Test,0,0,0,0.004630983,null
Test,0,0,0,0.003705025,null
Test,0,0,0,0.00405097,null
Test,0,0,0,0.004059017,null
Test,0,0,0,0.003804028,null
Test,0,0,0,0.004271984,null
Test,0,0,0,0.003876984,null
Test,0,0,0,0.003962994,null
Test,0,0,0,0.003979027,null
Test,0,0,0,0.003960967,null
Test,0,0,0,0.004123032,null
Test,0,0,0,0.003948987,null
Test,0,0,0,0.004094005,null
Test,0,0,0,0.003677011,null
Test,0,0,0,0.004009962,null
Test,0,0,0,0.00406301,null
Test,0,0,0,0.004294991,null
Test,0,0,0,0.004137039,null
Test,0,0,0,0.003477991,null
Test,0,0,0,0.004272997,null
Test,0,0,0,0.004190981,null
Test,0,0,0,0.003719032,null
Test,0,0,0,0.004159987,null
Test,0,0,0,0.004108012,null
Test,0,0,0,0.003673971,null
Test,0,0,0,0.004274011,null
Test,0,0,0,0.003908992,null
Test,0,0,0,0.00403899,null
Test,0,0,0,0.003857017,null
Test,0,0,0,0.004194975,null
Test,0,0,0,0.003847003,null
Test,0,0,0,0.004272997,null
Test,0,0,0,0.003430009,null
Test,0,0,0,0.004122019,null
Test,0,0,0,0.004132986,null
Test,0,0,0,0.004233003,null
Test,0,85,0,0.003696978,0
Test,0,85,0,0.004015028,null
Test,0,85,0,0.004015982,null
Test,0,85,0,0.004092991,null
Test,0,85,0,0.004077017,null
Test,0,85,0,0.004565001,null
Test,0,85,0,0.002983987,null
Test,0,85,0,0.004563034,null
Test,0,85,0,0.003706992,null
Test,0,85,0,0.004212022,null
Test,0,85,0,0.003923953,null
Test,0,85,0,0.004118025,null
Test,0,85,0,0.003733993,null
Test,0,85,0,0.004221976,null
Test,0,85,0,0.004027009,null
Test,0,85,0,0.003879011,null
Test,0,85,0,0.003840029,null
Test,0,85,0,0.004321992,null
Test,0,85,0,0.004135013,null
Test,0,85,0,0.007339001,null
Test,0,85,0,0.004016995,null
Test,0,85,0,0.004310966,null
Test,0,85,0,0.004197001,null
Test,0,85,0,0.003603995,null
Test,0,85,0,0.004182041,null
Test,0,85,0,0.00405097,null
Test,0,85,0,0.004146993,null
Test,0,85,0,0.003886998,null
Test,0,85,0,0.004086018,null
Test,0,85,0,0.003727973,null
Test,0,85,0,0.004159033,null
Test,0,85,0,0.004108965,null
Test,0,85,0,0.004047036,null
Test,0,85,0,0.004202962,null
Test,0,85,0,0.003585041,null
Test,0,85,0,0.003800988,null
Test,0,85,0,0.004177988,null
Test,0,85,0,0.004221022,null
Test,0,85,0,0.007615983,null
Test,0,85,0,0.004118025,null
Test,0,85,0,0.004117966,null
Test,0,85,0,0.003877997,null
Test,0,85,0,0.004294038,null
Test,0,85,0,0.003982961,null
Test,0,85,0,0.003706992,null
Test,0,85,0,0.004119039,null
Test,0,85,0,0.003959,null
Test,0,85,0,0.003942966,null
Test,0,85,0,0.004096031,null
Test,0,85,0,0.004090011,null
Test,0,85,0,0.003793955,null
Test,0,85,0,0.004249036,null
Test,0,85,0,0.003738999,null
Test,0,85,0,0.004406989,null
Test,0,85,0,0.00397402,null
Test,0,85,0,0.003766,null
Test,0,85,0,0.003930986,null
Test,0,85,0,0.004281998,null
Test,0,85,0,0.003745019,null
Test,0,85,0,0.003868997,null
Test,0,85,0,0.004420996,null
Test,0,85,0,0.003697991,null
Test,0,85,0,0.004052997,null
Test,0,85,0,0.004016995,null
Test,0,85,0,0.004029989,null
Test,0,85,0,0.003710985,null
Test,0,85,0,0.004416049,null
Test,0,85,0,0.003704965,null
Test,0,85,0,0.004085004,null
Test,0,85,0,0.004055023,null
Test,0,85,0,0.003843009,null
Test,0,85,0,0.004306972,null
Test,0,85,0,0.003749013,null
Test,0,85,0,0.003997982,null
Test,0,85,0,0.00405103,null
Test,0,85,0,0.003950953,null
Test,0,85,0,0.003925025,null
Test,0,85,0,0.004235029,null
Test,0,85,0,0.004152,null
Test,0,85,0,0.003618956,null
Test,0,85,0,0.004197001,null
Test,0,85,0,0.003931999,null
Test,0,85,0,0.003962994,null
Test,0,85,0,0.003973007,null
Test,0,85,0,0.003952026,null
Test,0,85,0,0.004049003,null
Test,0,85,0,0.004000008,null
Test,0,85,0,0.004143953,null
Test,0,85,0,0.00387001,null
Test,0,85,0,0.003926039,null
Test,0,85,0,0.004006982,null
Test,0,85,0,0.004072964,null
Test,0,85,0,0.003812015,null
Test,0,85,0,0.01557302,null
Test,0,85,0,0.01340997,null
Test,0,85,0,0.003325999,null
Test,0,85,0,0.003793001,null
Test,0,85,0,0.004164994,null
Test,0,85,0,0.003879011,null
Test,0,85,0,0.003948987,null
Test,0,85,0,0.004315019,null
Test,0,85,0,0.003745019,null
Test,0,85,0,0.003965974,null
Test,0,85,0,0.004176021,null
Test,0,85,0,0.003757,null
Test,0,85,0,0.004079998,null
Test,0,85,0,0.004037023,null
Test,0,85,0,0.004097998,null
Test,0,85,0,0.004055977,null
Test,0,85,0,0.003935993,null
Test,0,85,0,0.003768027,null
Test,0,85,0,0.004110992,null
Test,0,85,0,0.004287004,null
Test,0,85,0,0.00365299,null
Test,0,85,0,0.003917992,null
Test,0,85,0,0.004058003,null
Test,0,85,0,0.003970981,null
Test,0,85,0,0.003930986,null
Test,0,85,0,0.004264057,null
Test,0,85,0,0.003861964,null
Test,0,85,0,0.00387001,null
Test,0,85,0,0.004145026,null
Test,0,85,0,0.003910959,null
Test,0,85,0,0.004040003,null
Test,0,85,0,0.004117012,null
Test,0,85,0,0.004023015,null
Test,0,85,0,0.003995955,null
Test,0,85,0,0.004085004,null
Test,0,85,0,0.003874004,null
Test,0,85,0,0.004242003,null
Test,0,85,0,0.003741026,null
Test,0,85,0,0.00385499,null
Test,0,85,0,0.004194021,null
Test,0,85,0,0.004254997,null
Test,0,85,0,0.003840983,null
Test,0,85,0,0.004077971,null
Test,0,85,0,0.003992021,null
Test,0,85,0,0.003804982,null
Test,0,85,0,0.00404501,null
Test,0,85,0,0.004070044,null
Test,0,85,0,0.003888965,null
Test,0,85,0,0.004280031,null
Test,0,85,0,0.003705978,null
Test,0,85,0,0.003935993,null
Test,0,85,0,0.00394398,null
Test,0,85,0,0.003979027,null
Test,0,85,0,0.004028976,null
Test,0,85,0,0.004323006,null
Test,0,85,0,0.003939033,null
Test,0,85,0,0.003859997,null
Test,0,85,0,0.004076004,null
Test,0,85,0,0.003977001,null
Test,0,85,0,0.004315972,null
Test,0,85,0,0.003632009,null
Test,0,85,0,0.003917992,null
Test,0,85,0,0.004074991,null
Test,0,85,0,0.003967047,null
Test,0,85,0,0.004167974,null
Test,0,85,0,0.003998995,null
Test,0,85,0,0.004220009,null
Test,0,85,0,0.00384599,null
Test,0,85,0,0.00374198,null
Test,0,85,0,0.004233003,null
Test,0,85,0,0.004119039,null
Test,0,85,0,0.003656983,null
Test,0,85,0,0.004004002,null
Test,0,85,0,0.004028022,null
Test,0,85,0,0.004037976,null
Test,0,85,0,0.004106998,null
Test,0,85,0,0.003920019,null
Test,0,85,0,0.004018009,null
Test,0,85,0,0.003900945,null
Test,0,85,0,0.004202008,null
Test,0,85,0,0.003807008,null
Test,0,85,0,0.004198015,null
Test,0,85,0,0.003803015,null
Test,0,85,0,0.003960013,null
Test,0,85,0,0.003957987,null
Test,0,85,0,0.004081964,null
Test,0,85,0,0.00397104,null
Test,0,85,0,0.004130006,null
Test,0,85,0,0.003905952,null
Test,0,85,0,0.003736019,null
Test,0,85,0,0.004078031,null
Test,0,85,0,0.004126966,null
Test,0,85,0,0.004163027,null
Test,0,85,0,0.004026949,null
Test,0,85,0,0.003998041,null
Test,0,85,0,0.003911972,null
Test,0,85,0,0.004088998,null
Test,0,85,0,0.004124999,null
Test,0,85,0,0.003749013,null
Test,0,85,0,0.003968,null
Test,0,85,0,0.004049003,null
Test,0,85,0,0.004033983,null
Test,0,85,0,0.003917992,null
Test,0,85,0,0.004245043,null
Test,0,85,0,0.003916979,null
Test,0,85,0,0.003969014,null
Test,0,85,0,0.003991008,null
Test,0,85,0,0.003988981,null
Test,0,85,0,0.003984988,null
Test,0,85,0,0.004025996,null
Test,0,85,0,0.003888011,null
Test,0,85,0,0.003993988,null
Test,0,85,0,0.004025042,null
Test,0,85,0,0.004106998,null
Test,0,85,0,0.003921986,null
Test,0,85,0,0.00385499,null
Test,0,85,0,0.003997028,null
Test,0,85,0,0.003970981,null
Test,0,85,0,0.004190981,null
Test,0,85,0,0.004321039,null
Test,0,85,0,0.003693998,null
Test,0,85,0,0.003999949,0
Test,0,85,0,0.004079044,null
Test,0,85,0,0.00394398,null
Test,0,85,0,0.003984988,null
Test,0,85,0,0.00396502,null
Test,0,85,0,0.004091978,null
Test,0,85,0,0.003976047,null
Test,0,85,0,0.003999949,null
Test,0,85,0,0.003738046,null
Test,0,85,0,0.004110992,null
Test,0,85,0,0.004298985,null
Test,0,85,0,0.003825009,null
Test,0,85,0,0.003848016,null
Test,0,85,0,0.003993988,null
Test,0,85,0,0.004109979,null
Test,0,85,0,0.004172981,null
Test,0,85,0,0.003874004,null
Test,0,85,0,0.003755033,null
Test,0,85,0,0.004148006,null
Test,0,85,0,0.004024982,null
Test,0,85,0,0.003875017,null
Test,0,85,0,0.004364014,null
Test,0,85,0,0.003679991,null
Test,0,85,0,0.004007995,null
Test,0,85,0,0.003888011,null
Test,0,85,0,0.004533947,null
Test,0,85,0,0.008140028,null
Test,0,85,0,0.003331006,null
Test,0,85,0,0.004121006,null
Test,0,85,0,0.004139006,null
Test,0,85,0,0.003939986,null
Test,0,85,0,0.004133999,null
Test,0,85,0,0.003787994,null
Test,0,85,0,0.004436016,null
Test,0,85,0,0.003719985,null
Test,0,85,0,0.003884017,null
Test,0,85,0,0.004031003,null
Test,0,85,0,0.004115999,null
Test,0,85,0,0.003960967,null
Test,0,85,0,0.003888011,null
Test,0,85,0,0.003970027,null
Test,0,85,0,0.003989995,null
Test,0,85,0,0.004293978,null
Test,0,85,0,0.003840029,null
Test,0,85,0,0.003931999,null
Test,0,85,0,0.003802955,null
Test,0,85,0,0.004025996,null
Test,0,85,0,0.003996015,null
Test,0,85,0,0.004283011,null
Test,0,85,0,0.003931999,null
Test,0,85,0,0.003832996,null
Test,0,85,0,0.003979027,null
Test,0,85,0,0.003941,null
Test,0,85,0,0.004013002,null
Test,0,85,0,0.004091978,null
Test,0,85,0,0.003832996,null
Test,0,85,0,0.004173994,null
Test,0,85,0,0.004070997,null
Test,0,85,0,0.004022002,null
Test,0,85,0,0.004118025,null
Test,0,85,0,0.003969967,null
Test,0,85,0,0.003983021,null
Test,0,85,0,0.003993988,null
Test,0,85,0,0.003892004,null
Test,0,85,0,0.004123032,null
Test,0,85,0,0.003888965,null
Test,0,85,0,0.003904998,null
Test,0,85,0,0.003970027,null
Test,0,85,0,0.004159987,null
Test,0,85,0,0.004230976,null
Test,0,85,0,0.00394702,null
Test,0,85,0,0.004006982,null
Test,0,85,0,0.003776014,null
Test,0,85,0,0.004027009,null
Test,0,85,0,0.003880978,null
Test,0,85,0,0.004272044,null
Test,0,85,0,0.003900945,null
Test,0,85,0,0.004112005,null
Test,0,85,0,0.004042029,null
Test,0,85,0,0.003688991,null
Test,0,85,0,0.003919005,null
Test,0,85,0,0.004303992,null
Test,0,85,0,0.003847003,null
Test,0,85,0,0.004070997,null
Test,0,85,0,0.004036009,null
Test,0,85,0,0.003884971,null
Test,0,85,0,0.003941,null
Test,0,85,0,0.004081011,null
Test,0,85,0,0.003899038,null
Test,0,85,0,0.003890991,null
Test,0,85,0,0.004225969,null
Test,0,85,0,0.003904998,null
Test,0,85,0,0.004366994,null
Test,0,85,0,0.003682017,null
Test,0,85,0,0.004103005,null
Test,0,85,0,0.004018009,null
Test,0,85,0,0.003872991,null
Test,0,85,0,0.003890991,null
Test,0,85,0,0.004059017,null
Test,0,85,0,0.00404197,null
Test,0,85,0,0.003897011,null
Test,0,85,0,0.004234016,null
Test,0,85,0,0.003830969,null
Test,0,85,0,0.004194021,null
Test,0,85,0,0.004019022,null
Test,0,85,0,0.003901005,null
Test,0,85,0,0.003928006,null
Test,0,85,0,0.00395,null
Test,0,85,0,0.004095972,null
Test,0,85,0,0.004172027,null
Test,0,85,0,0.003650963,null
Test,0,85,0,0.003933012,null
Test,0,85,0,0.004189014,null
Test,0,85,0,0.003964961,null
Test,0,85,0,0.004215002,null
Test,0,85,0,0.004002035,null
Test,0,85,0,0.003982961,null
Test,0,85,0,0.004100025,null
Test,0,85,0,0.003898978,null
Test,0,85,0,0.004099011,null
Test,0,85,0,0.004034996,null
Test,0,85,0,0.003850043,null
Test,0,85,0,0.003909945,null
Test,0,85,0,0.01216304,null
Test,0,85,0,0.01278198,null
Test,0,85,0,0.003190994,null
Test,0,85,0,0.003894985,null
Test,0,85,0,0.004148006,null
Test,0,85,0,0.003884017,null
Test,0,85,0,0.004004002,null
Test,0,85,0,0.004123986,null
Test,0,85,0,0.003976047,null
Test,0,85,0,0.003873944,null
Test,0,85,0,0.00404501,null
Test,0,85,0,0.004285991,null
Test,0,85,0,0.008220017,null
Test,0,85,0,0.003453016,null
Test,0,85,0,0.004153013,null
Test,0,85,0,0.003962994,null
Test,0,85,0,0.004222989,null
Test,0,85,0,0.007589996,null
Test,0,85,0,0.02104598,null
Test,0,85,0,0.002952039,null
Test,0,85,0,0.004085004,null
Test,0,85,0,0.004031003,null
Test,0,85,0,0.003840983,null
Test,0,85,0,0.003879964,null
Test,0,85,0,0.004132032,null
Test,0,85,0,0.003939986,null
Test,0,85,0,0.003894031,null
Test,0,85,0,0.004001975,null
Test,0,85,0,0.004015982,null
Test,0,85,0,0.004460037,null
Test,0,85,0,0.003697991,null
Test,0,85,0,0.004243016,null
Test,0,85,0,0.003953993,null
Test,0,85,0,0.003736973,null
Test,0,85,0,0.004379034,null
Test,0,85,0,0.003622949,null
Test,0,85,0,0.004036009,null
Test,0,85,0,0.004607022,null
Test,0,85,0,0.003385007,null
Test,0,85,0,0.004094958,null
Test,0,85,0,0.004025042,null
Test,0,85,0,0.00396198,null
Test,0,85,0,0.003977001,null
Test,0,85,0,0.003858984,null
Test,0,85,0,0.003964007,null
Test,0,85,0,0.004427016,null
Test,0,85,0,0.003742993,null
Test,0,85,0,0.004007995,null
Test,0,85,0,0.003933012,null
Test,0,85,0,0.00405699,null
Test,0,85,0,0.003983021,null
Test,0,85,0,0.004117012,null
Test,0,85,0,0.004102945,null
Test,0,85,0,0.003898025,null
Test,0,85,0,0.003888011,null
Test,0,85,0,0.003911972,null
Test,0,85,0,0.004552007,null
Test,0,85,0,0.003693998,null
Test,0,85,0,0.003948033,null
Test,0,85,0,0.004049003,null
Test,0,85,0,0.003988981,null
Test,0,85,0,0.003951013,null
Test,0,85,0,0.004203975,null
Test,0,85,0,0.003825009,null
Test,0,85,0,0.003844023,null
Test,0,85,0,0.004143953,null
Test,0,85,0,0.00396502,null
Test,0,85,0,0.003748,null
Test,0,85,0,0.004408002,null
Test,0,85,0,0.003773034,null
Test,0,85,0,0.003980994,null
Test,0,85,0,0.003903985,null
Test,0,85,0,0.003968,null
Test,0,85,0,0.004227996,null
Test,0,85,0,0.004224002,null
Test,0,85,0,0.003915966,null
Test,0,85,0,0.003901005,null
Test,0,85,0,0.003924012,null
Test,0,85,0,0.003995001,null
Test,0,85,0,0.004306018,null
Test,0,85,0,0.003959,null
Test,0,85,0,0.003903985,null
Test,0,85,0,0.003834009,null
Test,0,85,0,0.003850996,null
Test,0,85,0,0.004033029,null
Test,0,85,0,0.004165947,null
Test,0,85,0,0.003913999,null
Test,0,85,0,0.004037023,null
Test,0,85,0,0.004199982,null
Test,0,85,0,0.003748,null
Test,0,85,0,0.003988028,null
Test,0,85,0,0.00404799,null
Test,0,85,0,0.003871024,null
Test,0,85,0,0.003995001,null
Test,0,85,0,0.004319966,null
Test,0,85,0,0.003809988,null
Test,0,85,0,0.003895044,null
Test,0,85,0,0.003993988,null
Test,0,85,0,0.004032969,null
Test,0,85,0,0.003943026,null
Test,0,85,0,0.003993988,null
Test,0,85,0,0.004159987,null
Test,0,85,0,0.004142046,null
Test,0,85,0,0.003890991,null
Test,0,85,0,0.003840983,null
Test,0,85,0,0.003971994,null
Test,0,85,0,0.00404501,null
Test,0,85,0,0.004009008,null
Test,0,85,0,0.004076004,null
Test,0,85,0,0.004070997,null
Test,0,85,0,0.003912985,null
Test,0,85,0,0.003865004,null
Test,0,85,0,0.004128993,null
Test,0,85,0,0.004172027,null
Test,0,85,0,0.003754973,null
Test,0,85,0,0.004067004,null
Test,0,85,0,0.003977001,null
Test,0,85,0,0.003919005,null
Test,0,85,0,0.004283011,null
Test,0,85,0,0.003718972,null
Test,0,85,0,0.004081011,null
Test,0,85,0,0.003843009,null
Test,0,85,0,0.004104018,null
Test,0,85,0,0.004115999,null
Test,0,85,0,0.004147947,null
Test,0,85,0,0.003779054,null
Test,0,85,0,0.003959,null
Test,0,85,0,0.003904998,null
Test,0,85,0,0.003953993,null

